date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform
2025-09-11,Non-Branded Search,CA,Google - Display - C07,104294,4560,794.96,2626.77,Google
2025-09-12,Non-Branded Search,CA,Google - Display - C07,217149,9034,1906.59,5599.45,Google
2025-05-16,Non-Branded Search,CA,Google - Display - C08,147856,6721,968.11,3605.04,Google
2025-05-17,Non-Branded Search,CA,Google - Display - C08,217731,9083,1919.56,6451.6,Google
2025-05-18,Non-Branded Search,CA,Google - Display - C08,223755,10626,2014.52,6737.42,Google
2025-05-19,Non-Branded Search,CA,Google - Display - C08,94755,4198,740.56,2351.56,Google
2025-05-20,Non-Branded Search,CA,Google - Display - C08,147911,7031,990.3,3291.02,Google
2025-05-21,Non-Branded Search,CA,Google - Display - C08,200273,8177,788.05,3006.25,Google
2025-05-22,Non-Branded Search,CA,Google - Display - C08,235272,11581,827.82,3091.11,Google
2025-05-23,Non-Branded Search,CA,Google - Display - C08,206607,9420,1199.28,4320.92,Google
2025-05-24,Non-Branded Search,CA,Google - Display - C08,171332,7504,1305.06,4416.47,Google
2025-05-25,Non-Branded Search,CA,Google - Display - C08,144326,6158,939.02,3258.78,Google
2025-05-26,Non-Branded Search,CA,Google - Display - C08,139435,6494,1243.85,4099.43,Google
2025-05-27,Non-Branded Search,CA,Google - Display - C08,159117,6795,822.82,2406.39,Google
2025-05-28,Non-Branded Search,CA,Google - Display - C08,180546,7925,684.11,2501.41,Google
2025-05-29,Non-Branded Search,CA,Google - Display - C08,216361,10125,939.44,3449.27,Google
2025-05-30,Non-Branded Search,CA,Google - Display - C08,301170,13720,2904.44,9154.68,Google
2025-05-31,Non-Branded Search,CA,Google - Display - C08,461314,21015,3400.9,11806.84,Google
2025-06-01,Non-Branded Search,CA,Google - Display - C08,332507,16447,2360.53,7604.46,Google
2025-06-02,Non-Branded Search,CA,Google - Display - C08,289697,11940,1110.58,3005.25,Google
2025-06-03,Non-Branded Search,CA,Google - Display - C08,123033,6085,631.42,2050.8,Google
2025-06-04,Non-Branded Search,CA,Google - Display - C08,302398,14869,857.47,2281.08,Google
2025-06-05,Non-Branded Search,CA,Google - Display - C08,400172,17941,2506.46,9315.17,Google
2025-06-06,Non-Branded Search,CA,Google - Display - C08,177978,7430,531.52,1593.7,Google
2025-06-07,Non-Branded Search,CA,Google - Display - C08,206955,8921,1915.92,5545.09,Google
2025-06-08,Non-Branded Search,CA,Google - Display - C08,480699,22789,4334.03,12771.43,Google
2025-06-09,Non-Branded Search,CA,Google - Display - C08,248707,11501,1341.11,3726.1,Google
2025-06-10,Non-Branded Search,CA,Google - Display - C08,132686,6249,559.84,1689.26,Google
2025-06-11,Non-Branded Search,CA,Google - Display - C08,175514,7238,1277.07,3493.01,Google
2025-06-12,Non-Branded Search,CA,Google - Display - C08,332721,16389,3383.48,11543.61,Google
2025-06-13,Non-Branded Search,CA,Google - Display - C08,84703,3948,750.22,2296.51,Google
2025-06-14,Non-Branded Search,CA,Google - Display - C08,329902,13495,1811.98,6083.37,Google
2025-06-15,Non-Branded Search,CA,Google - Display - C08,181096,8904,646.01,2175.67,Google
2025-06-16,Non-Branded Search,CA,Google - Display - C08,158111,7620,708.76,2512.18,Google
2025-06-17,Non-Branded Search,CA,Google - Display - C08,172461,7905,1788.26,6178.31,Google
2025-06-18,Non-Branded Search,CA,Google - Display - C08,221887,10437,1341.59,3703.4,Google
2025-06-19,Non-Branded Search,CA,Google - Display - C08,140769,6447,842.44,2336.5,Google
2025-06-20,Non-Branded Search,CA,Google - Display - C08,214969,9558,1666.52,4637.94,Google
2025-06-21,Non-Branded Search,CA,Google - Display - C08,150094,6752,1079.12,3349.78,Google
2025-06-22,Non-Branded Search,CA,Google - Display - C08,257900,12122,901.97,2723.09,Google
2025-06-23,Non-Branded Search,CA,Google - Display - C08,121553,5344,1113.11,3162.5,Google
2025-06-24,Non-Branded Search,CA,Google - Display - C08,213336,9243,1414.41,5119.76,Google
2025-06-25,Non-Branded Search,CA,Google - Display - C08,246422,9994,1951.79,7009.22,Google
2025-06-26,Non-Branded Search,CA,Google - Display - C08,328182,13351,2044.79,5513.83,Google
2025-06-27,Non-Branded Search,CA,Google - Display - C08,186730,7998,707.03,2354.71,Google
2025-06-28,Non-Branded Search,CA,Google - Display - C08,216596,10178,1644.8,5801.92,Google
2025-06-29,Non-Branded Search,CA,Google - Display - C08,168700,7361,600.49,2157.09,Google
2025-06-30,Non-Branded Search,CA,Google - Display - C08,170625,8137,755.93,2231.99,Google
2025-07-01,Non-Branded Search,CA,Google - Display - C08,425755,20183,2995.45,8986.61,Google
2025-07-02,Non-Branded Search,CA,Google - Display - C08,106941,4660,860.72,2959.33,Google
2025-07-03,Non-Branded Search,CA,Google - Display - C08,223449,9579,1937.25,7001.24,Google
2025-07-04,Non-Branded Search,CA,Google - Display - C08,172675,7351,794.15,2580.57,Google
2025-07-05,Non-Branded Search,CA,Google - Display - C08,182977,8696,1222.92,4064.56,Google
2025-07-06,Non-Branded Search,CA,Google - Display - C08,132993,5968,928.19,3110.0,Google
2025-07-07,Non-Branded Search,CA,Google - Display - C08,184864,8941,1444.48,4831.33,Google
2025-07-08,Non-Branded Search,CA,Google - Display - C08,418129,17024,3815.5,10792.87,Google
2025-07-09,Non-Branded Search,CA,Google - Display - C08,115512,4942,1211.97,3340.51,Google
2025-07-10,Non-Branded Search,CA,Google - Display - C08,225765,10861,1156.97,3758.83,Google
2025-07-11,Non-Branded Search,CA,Google - Display - C08,376176,15471,2734.41,7833.04,Google
2025-07-12,Non-Branded Search,CA,Google - Display - C08,202708,9642,1411.97,5253.14,Google
2025-07-13,Non-Branded Search,CA,Google - Display - C08,187101,8957,663.99,2134.85,Google
2025-07-14,Non-Branded Search,CA,Google - Display - C08,215007,9696,1934.43,5620.34,Google
2025-07-15,Non-Branded Search,CA,Google - Display - C08,230546,9791,2252.13,6517.75,Google
2025-07-16,Non-Branded Search,CA,Google - Display - C08,165529,8065,895.43,2394.08,Google
2025-07-17,Non-Branded Search,CA,Google - Display - C08,222679,9038,891.28,3059.08,Google
2025-07-18,Non-Branded Search,CA,Google - Display - C08,161653,6957,1020.74,3133.99,Google
2025-07-19,Non-Branded Search,CA,Google - Display - C08,135396,6416,878.29,3146.13,Google
2025-07-20,Non-Branded Search,CA,Google - Display - C08,170786,7916,1223.08,4391.49,Google
2025-07-21,Non-Branded Search,CA,Google - Display - C08,176589,7669,679.56,2351.44,Google
2025-07-22,Non-Branded Search,CA,Google - Display - C08,242163,10687,1812.31,5625.87,Google
2025-07-23,Non-Branded Search,CA,Google - Display - C08,271875,11794,2419.82,8412.77,Google
2025-07-24,Non-Branded Search,CA,Google - Display - C08,171107,7873,673.79,2429.66,Google
2025-07-25,Non-Branded Search,CA,Google - Display - C08,162268,6725,852.19,2790.61,Google
2025-07-26,Non-Branded Search,CA,Google - Display - C08,185492,7714,1622.14,5602.63,Google
2025-07-27,Non-Branded Search,CA,Google - Display - C08,141645,6922,717.78,2405.28,Google
2025-07-28,Non-Branded Search,CA,Google - Display - C08,153051,6625,1052.62,3481.23,Google
2025-07-29,Non-Branded Search,CA,Google - Display - C08,346223,15173,1681.8,4577.22,Google
2025-07-30,Non-Branded Search,CA,Google - Display - C08,334976,15034,1445.24,4747.41,Google
2025-07-31,Non-Branded Search,CA,Google - Display - C08,201056,8804,1572.78,5240.84,Google
2025-08-01,Non-Branded Search,CA,Google - Display - C08,189183,8586,814.58,3018.55,Google
2025-08-02,Non-Branded Search,CA,Google - Display - C08,179095,7618,1607.68,4462.48,Google
2025-08-03,Non-Branded Search,CA,Google - Display - C08,309815,14955,2224.42,6736.94,Google
2025-08-04,Non-Branded Search,CA,Google - Display - C08,136689,6617,397.93,1259.21,Google
2025-08-05,Non-Branded Search,CA,Google - Display - C08,392074,15986,1636.03,5821.53,Google
2025-08-06,Non-Branded Search,CA,Google - Display - C08,324714,14994,2863.88,8764.71,Google
2025-08-07,Non-Branded Search,CA,Google - Display - C08,212284,8782,678.14,2216.64,Google
2025-08-08,Non-Branded Search,CA,Google - Display - C08,647138,27788,5083.8,16342.96,Google
2025-08-09,Non-Branded Search,CA,Google - Display - C08,210683,10134,1028.97,3395.09,Google
2025-08-10,Non-Branded Search,CA,Google - Display - C08,381002,17082,3137.14,10373.28,Google
2025-08-11,Non-Branded Search,CA,Google - Display - C08,324255,14257,1091.31,3434.69,Google
2025-08-12,Non-Branded Search,CA,Google - Display - C08,564839,27839,2705.43,7307.68,Google
2025-08-13,Non-Branded Search,CA,Google - Display - C08,187319,8267,1241.22,4292.76,Google
2025-08-14,Non-Branded Search,CA,Google - Display - C08,231506,11063,1927.27,6480.34,Google
2025-08-15,Non-Branded Search,CA,Google - Display - C08,246589,10663,792.82,2155.37,Google
2025-08-16,Non-Branded Search,CA,Google - Display - C08,193086,8900,1898.92,5345.5,Google
2025-08-17,Non-Branded Search,CA,Google - Display - C08,210405,10008,1566.15,4584.45,Google
2025-08-18,Non-Branded Search,CA,Google - Display - C08,165808,7075,571.67,1788.78,Google
2025-08-19,Non-Branded Search,CA,Google - Display - C08,121712,5902,941.26,3102.11,Google
2025-08-20,Non-Branded Search,CA,Google - Display - C08,149283,7050,1279.93,3694.93,Google
2025-08-21,Non-Branded Search,CA,Google - Display - C08,198541,9800,1586.57,4648.91,Google
2025-08-22,Non-Branded Search,CA,Google - Display - C08,198911,9131,1567.06,4949.25,Google
2025-08-23,Non-Branded Search,CA,Google - Display - C08,261669,12011,1722.07,6420.55,Google
2025-08-24,Non-Branded Search,CA,Google - Display - C08,316930,15656,1996.95,5500.84,Google
2025-08-25,Non-Branded Search,CA,Google - Display - C08,312186,15310,2164.39,7453.41,Google
2025-08-26,Non-Branded Search,CA,Google - Display - C08,178512,8014,780.9,2489.06,Google
2025-08-27,Non-Branded Search,CA,Google - Display - C08,336119,15017,3210.56,9547.37,Google
2025-08-28,Non-Branded Search,CA,Google - Display - C08,203103,9727,1321.3,4419.78,Google
2025-08-29,Non-Branded Search,CA,Google - Display - C08,288098,13584,1620.7,6074.63,Google
2025-08-30,Non-Branded Search,CA,Google - Display - C08,129408,6038,854.62,2713.63,Google
2025-08-31,Non-Branded Search,CA,Google - Display - C08,271104,12536,2164.35,7883.12,Google
2025-09-01,Non-Branded Search,CA,Google - Display - C08,285790,14052,856.6,2374.23,Google
2025-09-02,Non-Branded Search,CA,Google - Display - C08,165148,7640,1537.26,4327.54,Google
2025-09-03,Non-Branded Search,CA,Google - Display - C08,238179,10127,1410.5,4559.57,Google
2025-09-04,Non-Branded Search,CA,Google - Display - C08,230955,9625,1624.44,5603.07,Google
2025-09-05,Non-Branded Search,CA,Google - Display - C08,266230,10882,1794.74,4840.74,Google
2025-09-06,Non-Branded Search,CA,Google - Display - C08,184221,8302,1218.97,4243.27,Google
2025-09-07,Non-Branded Search,CA,Google - Display - C08,197548,9030,1971.03,5800.45,Google
2025-09-08,Non-Branded Search,CA,Google - Display - C08,167491,7754,1109.72,3407.1,Google
2025-09-09,Non-Branded Search,CA,Google - Display - C08,161381,6866,1265.1,4581.25,Google
2025-09-10,Non-Branded Search,CA,Google - Display - C08,281140,12475,1085.79,3988.15,Google
2025-09-11,Non-Branded Search,CA,Google - Display - C08,174078,8336,1121.19,3765.46,Google
2025-09-12,Non-Branded Search,CA,Google - Display - C08,243627,11528,1746.48,6246.93,Google
2025-05-16,Non-Branded Search,CA,Google - Display - C09,156186,7587,1424.31,3911.18,Google
2025-05-17,Non-Branded Search,CA,Google - Display - C09,124932,5996,584.63,1796.97,Google
2025-05-18,Non-Branded Search,CA,Google - Display - C09,267381,11195,1576.39,5020.69,Google
2025-05-19,Non-Branded Search,CA,Google - Display - C09,138291,6626,1015.87,3443.19,Google
2025-05-20,Non-Branded Search,CA,Google - Display - C09,158280,7690,576.2,1615.46,Google
2025-05-21,Non-Branded Search,CA,Google - Display - C09,282894,11489,1470.08,4874.24,Google
2025-05-22,Non-Branded Search,CA,Google - Display - C09,223311,10754,849.37,2763.48,Google
2025-05-23,Non-Branded Search,CA,Google - Display - C09,163099,7666,729.43,2370.11,Google
2025-05-24,Non-Branded Search,CA,Google - Display - C09,361995,17125,2361.27,8713.62,Google
2025-05-25,Non-Branded Search,CA,Google - Display - C09,240104,10308,1493.75,4222.59,Google
2025-05-26,Non-Branded Search,CA,Google - Display - C09,301173,13543,2356.23,7848.96,Google
2025-05-27,Non-Branded Search,CA,Google - Display - C09,170523,7345,1380.04,4775.72,Google
2025-05-28,Non-Branded Search,CA,Google - Display - C09,112238,5230,758.08,2555.69,Google
2025-05-29,Non-Branded Search,CA,Google - Display - C09,178381,8127,1405.03,3978.36,Google
2025-05-30,Non-Branded Search,CA,Google - Display - C09,245299,10211,1635.44,5506.35,Google
2025-05-31,Non-Branded Search,CA,Google - Display - C09,153812,7045,1091.29,3570.06,Google
2025-06-01,Non-Branded Search,CA,Google - Display - C09,238837,10797,1150.57,4120.56,Google
2025-06-02,Non-Branded Search,CA,Google - Display - C09,409949,16939,2449.24,8686.11,Google
2025-06-03,Non-Branded Search,CA,Google - Display - C09,419810,19671,3597.1,13582.96,Google
2025-06-04,Non-Branded Search,CA,Google - Display - C09,212051,10298,954.01,3259.49,Google
2025-06-05,Non-Branded Search,CA,Google - Display - C09,165456,8187,1237.69,3995.41,Google
2025-06-06,Non-Branded Search,CA,Google - Display - C09,261100,12011,1037.28,2808.48,Google
2025-06-07,Non-Branded Search,CA,Google - Display - C09,214783,10609,1028.42,3343.89,Google
2025-06-08,Non-Branded Search,CA,Google - Display - C09,226184,10496,1499.9,4006.22,Google
2025-06-09,Non-Branded Search,CA,Google - Display - C09,113894,5267,1142.1,4027.37,Google
2025-06-10,Non-Branded Search,CA,Google - Display - C09,114228,5629,710.66,2559.31,Google
2025-06-11,Non-Branded Search,CA,Google - Display - C09,271220,11271,869.84,2929.11,Google
2025-06-12,Non-Branded Search,CA,Google - Display - C09,107500,4671,570.55,2114.21,Google
2025-06-13,Non-Branded Search,CA,Google - Display - C09,258055,10917,2355.21,6339.15,Google
2025-06-14,Non-Branded Search,CA,Google - Display - C09,189466,8317,1524.56,5598.62,Google
2025-06-15,Non-Branded Search,CA,Google - Display - C09,125687,6012,932.99,3022.96,Google
2025-06-16,Non-Branded Search,CA,Google - Display - C09,129431,5704,1135.65,3983.06,Google
2025-06-17,Non-Branded Search,CA,Google - Display - C09,215505,9388,2211.73,7316.55,Google
2025-06-18,Non-Branded Search,CA,Google - Display - C09,124751,6095,595.66,1782.39,Google
2025-06-19,Non-Branded Search,CA,Google - Display - C09,195985,9129,1536.52,4793.33,Google
2025-06-20,Non-Branded Search,CA,Google - Display - C09,129379,6063,777.77,2134.81,Google
2025-06-21,Non-Branded Search,CA,Google - Display - C09,180272,7975,1121.08,3629.44,Google
2025-06-22,Non-Branded Search,CA,Google - Display - C09,102088,4959,472.66,1288.52,Google
2025-06-23,Non-Branded Search,CA,Google - Display - C09,86860,3759,379.87,1389.63,Google
2025-06-24,Non-Branded Search,CA,Google - Display - C09,177409,8643,1036.51,3060.26,Google
2025-06-25,Non-Branded Search,CA,Google - Display - C09,231167,10650,1675.59,5689.1,Google
2025-06-26,Non-Branded Search,CA,Google - Display - C09,121317,5252,1153.76,3740.05,Google
2025-06-27,Non-Branded Search,CA,Google - Display - C09,135127,6423,1421.48,4177.96,Google
2025-06-28,Non-Branded Search,CA,Google - Display - C09,346912,14413,3140.03,11488.05,Google
2025-06-29,Non-Branded Search,CA,Google - Display - C09,119476,5077,888.96,2926.88,Google
2025-06-30,Non-Branded Search,CA,Google - Display - C09,118360,5822,394.44,1275.66,Google
2025-07-01,Non-Branded Search,CA,Google - Display - C09,120747,5781,596.94,1775.92,Google
2025-07-02,Non-Branded Search,CA,Google - Display - C09,173497,8422,1590.07,5814.32,Google
2025-07-03,Non-Branded Search,CA,Google - Display - C09,149283,6460,1165.29,3534.74,Google
2025-07-04,Non-Branded Search,CA,Google - Display - C09,307951,12530,3250.69,10299.54,Google
2025-07-05,Non-Branded Search,CA,Google - Display - C09,186726,8451,678.07,2252.78,Google
2025-07-06,Non-Branded Search,CA,Google - Display - C09,167898,7659,616.51,1938.25,Google
2025-07-07,Non-Branded Search,CA,Google - Display - C09,369342,17470,1630.39,5629.39,Google
2025-07-08,Non-Branded Search,CA,Google - Display - C09,117332,5231,489.9,1432.57,Google
2025-07-09,Non-Branded Search,CA,Google - Display - C09,218082,10435,2156.13,6031.21,Google
2025-07-10,Non-Branded Search,CA,Google - Display - C09,236752,11434,1485.79,5073.49,Google
2025-07-11,Non-Branded Search,CA,Google - Display - C09,324246,13472,1141.09,3693.34,Google
2025-07-12,Non-Branded Search,CA,Google - Display - C09,233257,11473,2409.52,7457.47,Google
2025-07-13,Non-Branded Search,CA,Google - Display - C09,185124,8984,1405.92,4797.48,Google
2025-07-14,Non-Branded Search,CA,Google - Display - C09,252246,12113,2419.29,7499.56,Google
2025-07-15,Non-Branded Search,CA,Google - Display - C09,201923,9039,1251.22,3813.86,Google
2025-07-16,Non-Branded Search,CA,Google - Display - C09,238158,10322,1900.68,6883.72,Google
2025-07-17,Non-Branded Search,CA,Google - Display - C09,285560,13814,1717.81,5583.86,Google
2025-07-18,Non-Branded Search,CA,Google - Display - C09,112516,5538,817.66,2767.08,Google
2025-07-19,Non-Branded Search,CA,Google - Display - C09,217912,9540,935.95,3349.6,Google
2025-07-20,Non-Branded Search,CA,Google - Display - C09,215171,8925,1831.64,5757.89,Google
2025-07-21,Non-Branded Search,CA,Google - Display - C09,254382,11692,1049.83,3680.65,Google
2025-07-22,Non-Branded Search,CA,Google - Display - C09,50882,2156,369.39,1210.43,Google
2025-07-23,Non-Branded Search,CA,Google - Display - C09,141500,5828,1087.44,3857.99,Google
2025-07-24,Non-Branded Search,CA,Google - Display - C09,120534,5360,946.54,3023.27,Google
2025-07-25,Non-Branded Search,CA,Google - Display - C09,107417,4608,518.31,1784.66,Google
2025-07-26,Non-Branded Search,CA,Google - Display - C09,200250,9596,698.01,2162.86,Google
2025-07-27,Non-Branded Search,CA,Google - Display - C09,322218,14566,3303.79,9821.42,Google
2025-07-28,Non-Branded Search,CA,Google - Display - C09,291610,12281,1083.5,4080.2,Google
2025-07-29,Non-Branded Search,CA,Google - Display - C09,207231,9501,749.78,2445.38,Google
2025-07-30,Non-Branded Search,CA,Google - Display - C09,363839,16275,1627.59,5388.76,Google
2025-07-31,Non-Branded Search,CA,Google - Display - C09,208765,10119,1347.17,4390.55,Google
2025-08-01,Non-Branded Search,CA,Google - Display - C09,181186,7586,670.43,2100.69,Google
2025-08-02,Non-Branded Search,CA,Google - Display - C09,136646,6721,1124.63,3640.66,Google
2025-08-03,Non-Branded Search,CA,Google - Display - C09,248477,11535,2130.48,7794.98,Google
2025-08-04,Non-Branded Search,CA,Google - Display - C09,119536,5456,729.85,1961.86,Google
2025-08-05,Non-Branded Search,CA,Google - Display - C09,173590,7116,1359.32,4415.79,Google
2025-08-06,Non-Branded Search,CA,Google - Display - C09,186489,8369,1156.07,4150.83,Google
2025-08-07,Non-Branded Search,CA,Google - Display - C09,304100,13523,2054.18,5931.09,Google
2025-08-08,Non-Branded Search,CA,Google - Display - C09,230471,9371,931.38,2891.55,Google
2025-08-09,Non-Branded Search,CA,Google - Display - C09,183591,8710,1827.48,5236.85,Google
2025-08-10,Non-Branded Search,CA,Google - Display - C09,182256,7777,985.95,2642.88,Google
2025-08-11,Non-Branded Search,CA,Google - Display - C09,200439,9072,807.04,2781.39,Google
2025-08-12,Non-Branded Search,CA,Google - Display - C09,119371,5541,522.94,1370.35,Google
2025-08-13,Non-Branded Search,CA,Google - Display - C09,186233,9076,1500.23,4344.24,Google
2025-08-14,Non-Branded Search,CA,Google - Display - C09,187403,9090,741.71,2465.75,Google
2025-08-15,Non-Branded Search,CA,Google - Display - C09,173960,7132,725.36,2223.28,Google
2025-08-16,Non-Branded Search,CA,Google - Display - C09,167173,7408,615.21,2278.02,Google
2025-08-17,Non-Branded Search,CA,Google - Display - C09,193127,9102,1475.17,4838.38,Google
2025-08-18,Non-Branded Search,CA,Google - Display - C09,198793,8628,1005.62,2820.93,Google
2025-08-19,Non-Branded Search,CA,Google - Display - C09,158631,6984,1179.57,4244.95,Google
2025-08-20,Non-Branded Search,CA,Google - Display - C09,130355,6087,424.97,1501.24,Google
2025-08-21,Non-Branded Search,CA,Google - Display - C09,164898,7827,786.43,2318.99,Google
2025-08-22,Non-Branded Search,CA,Google - Display - C09,215884,10000,1960.44,7044.85,Google
2025-08-23,Non-Branded Search,CA,Google - Display - C09,133639,6516,842.93,2913.28,Google
2025-08-24,Non-Branded Search,CA,Google - Display - C09,162661,7936,691.74,1925.63,Google
2025-08-25,Non-Branded Search,CA,Google - Display - C09,181111,8073,1482.91,4171.98,Google
2025-08-26,Non-Branded Search,CA,Google - Display - C09,214745,10587,1871.27,6117.35,Google
2025-08-27,Non-Branded Search,CA,Google - Display - C09,92083,4114,438.11,1535.63,Google
2025-08-28,Non-Branded Search,CA,Google - Display - C09,241129,10846,1357.59,4501.32,Google
2025-08-29,Non-Branded Search,CA,Google - Display - C09,181968,8728,1524.24,4734.68,Google
2025-08-30,Non-Branded Search,CA,Google - Display - C09,278931,11695,1512.44,4778.56,Google
2025-08-31,Non-Branded Search,CA,Google - Display - C09,162331,7135,1466.54,4297.15,Google
2025-09-01,Non-Branded Search,CA,Google - Display - C09,196082,9247,1630.25,4718.58,Google
2025-09-02,Non-Branded Search,CA,Google - Display - C09,120707,5317,1096.58,4006.12,Google
2025-09-03,Non-Branded Search,CA,Google - Display - C09,188665,8530,1958.76,5499.39,Google
2025-09-04,Non-Branded Search,CA,Google - Display - C09,166673,8090,1512.74,4212.75,Google
2025-09-05,Non-Branded Search,CA,Google - Display - C09,232304,9590,1549.84,5238.09,Google
2025-09-06,Non-Branded Search,CA,Google - Display - C09,168039,7612,725.47,2405.53,Google
2025-09-07,Non-Branded Search,CA,Google - Display - C09,201869,9939,1392.3,5008.06,Google
2025-09-08,Non-Branded Search,CA,Google - Display - C09,174839,7345,1389.32,4734.26,Google
2025-09-09,Non-Branded Search,CA,Google - Display - C09,127603,6041,1291.99,4796.88,Google
2025-09-10,Non-Branded Search,CA,Google - Display - C09,301995,13389,2535.05,7277.84,Google
2025-09-11,Non-Branded Search,CA,Google - Display - C09,187398,8656,1311.23,4276.51,Google
2025-09-12,Non-Branded Search,CA,Google - Display - C09,314713,12869,2158.11,6415.38,Google
2025-05-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,295552,14599,907.29,3159.27,Google
2025-05-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,294394,14245,1191.83,3572.58,Google
2025-05-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,196940,9139,1277.69,4810.32,Google
2025-05-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,189554,8819,1227.48,3803.35,Google
2025-05-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,104885,4410,1021.5,2731.8,Google
2025-05-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,118536,5359,1137.13,3438.33,Google
2025-05-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,120471,5434,761.4,2184.66,Google
2025-05-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,128193,5239,630.95,1886.54,Google
2025-05-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,248221,11380,1923.29,5692.41,Google
2025-05-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,264951,12742,1955.77,6627.29,Google
2025-05-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,218759,10210,1974.89,6199.61,Google
2025-05-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,311317,14309,1719.85,6577.87,Google
2025-05-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,201123,9768,1155.31,3213.5,Google
2025-05-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,192166,9292,1723.65,4984.44,Google
2025-05-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,183045,7908,1047.32,2948.55,Google
2025-05-31,Non-Branded Search,NY,Google - Non-Branded Search - C10,336921,16316,1695.99,5626.39,Google
2025-06-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,759662,33447,7294.45,24136.26,Google
2025-06-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,373097,18370,2154.47,6264.58,Google
2025-06-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,303097,13593,2012.17,7020.78,Google
2025-06-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,265400,12174,2131.77,7153.3,Google
2025-06-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,190259,8217,1655.03,5274.03,Google
2025-06-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,243496,10059,2125.66,7025.2,Google
2025-06-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,193782,8484,792.05,2824.69,Google
2025-06-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,420012,17769,1816.5,6799.6,Google
2025-06-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,289519,13083,2072.27,6620.47,Google
2025-06-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,170707,6977,1426.07,4388.67,Google
2025-06-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,229915,9599,2026.14,6037.84,Google
2025-06-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,207340,8430,1630.51,5623.75,Google
2025-06-13,Non-Branded Search,NY,Google - Non-Branded Search - C10,230330,11286,1989.52,7478.18,Google
2025-06-14,Non-Branded Search,NY,Google - Non-Branded Search - C10,225715,10644,2119.39,7410.15,Google
2025-06-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,326383,15926,2708.27,7829.15,Google
2025-06-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,114263,5420,1011.96,3798.5,Google
2025-06-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,139518,6871,1285.88,4722.02,Google
2025-06-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,383426,18626,2390.43,6832.38,Google
2025-06-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,287960,12621,2544.96,8248.86,Google
2025-06-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,299429,13282,1481.71,4181.69,Google
2025-06-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,166139,7934,1083.98,3033.23,Google
2025-06-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,217184,9938,1527.59,5258.66,Google
2025-06-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,136308,6626,720.83,2291.03,Google
2025-06-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,147350,6250,571.47,1985.48,Google
2025-06-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,208368,9717,1751.0,5751.11,Google
2025-06-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,120776,5110,1151.81,4287.74,Google
2025-06-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,137103,6038,1280.53,3655.2,Google
2025-06-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,324766,13185,2576.56,8882.43,Google
2025-06-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,307433,14932,1890.29,5386.79,Google
2025-06-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,129420,5897,934.91,3363.33,Google
2025-07-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,206680,9396,1194.05,3373.11,Google
2025-07-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,268310,12910,2599.54,8297.1,Google
2025-07-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,229231,11228,1559.27,5143.09,Google
2025-07-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,281164,13509,2375.49,8860.67,Google
